2327|809B56CE, A100001578A956|310004049791139|00804410D967|IPG/8110E|858006| 65-800908
2328|A100000941F0D4, 8069F3A7|310009174962453|0080440EE0AC|IPG/7700|675550| 65-800872
2329|A100000943EA80, 80B09AA8|310009172771955|0080440FC55E|IPG/7700|730860| 65-800872
2330|8021C758, A1000036981DF1|310004049618464|008044117FBF|IPG/8110E|891291| 65-800908
2331|800FDFB2, A1000012C26250|000004049427171|0080441062F4|IPG/8110E|770300| 65-800908
2333|80324396, A10000157EC97C|310007153281045|0080440FE3B9|IPG/8100E|767125| 65-800901
2334|80B27296, A1000012C226BB|310008033351749|008044106548|IPG/8110E|770771| 65-800908
2335|A100000942C643, 808EA35C|310009172337303|0080440F3E7F|IPG/7710|701737|65-800832-2-00
2341|A100000942E0F1, 80043DD9|310009172044469|0080440F371A|IPG/7710|699752|65-800832-2-00
2346|A100000941CDBB, 806553EF|310006465567070|0080440EB46E|IPG/7710|669569|65-800832-2-00
2351|80F51A87, A1000012C247AE|000004049690730|00804410AEE7|IPG/8110E|787744| 65-800908
2352|80B0BBED, A10000157ECB16|310007153281094|0080440FE38A|IPG/8100E|767032| 65-800901
2353|80559F9F, A10000157EC2D4|000008624228873|008044106320|IPG/8110E|770338| 65-800902
2354|A1000009410778, 80ADAFC9|310009172291185|0080440E41D7|IPG/7710|653849|65-800832-2-00
2356|807F4ADE, A100001578C82B|000009134874856|00804411A275|IPG/8110E|887230| 65-800902
2357|A100000941EEFD, 80FEBF72|310009174977834|0080440E8D3D|IPG/7710|681482|65-800832-2-00
2358|80405380, A1000012C27668|310004049709829|0080441153DD|IPG/8100E|875849| 65-800907
2359|A100000942DBCC, 80D2D8FB|310009172404335|0080440F20C8|IPG/7710|695356|65-800832-2-00
2360|A100000941F009, 801290D2|310009174962719|0080440EE09D|IPG/7700|675493| 65-800872
2363|800EBF1F, A10000157DC2B0|310004049721152|0080440FFCC7|IPG/8100E|750991| 65-800907
2365|809665B3, A10000157E3B7E|000009173210216|0080441014FD|IPG/8100E|760433| 65-800901
2366|A100000941EF97, 80C709CB|310009172556913|0080440EF529|IPG/7700|681839| 65-800872
2367|80DCC089, A10000157EC9F3|310008624225847|008044102AF0|IPG/8110E|767751| 65-800902
2368|A1000009414D2F, 806C5EBF|310009172350288|0080440FF2EC|IPG/7710|706000|65-800832-2-00
2369|A100000942238E, 8002312D|310009174976674|0080440EEA2B|IPG/7700|687663| 65-800872
2373|A100000944FDAC, 8019A2BA|310009174952842|008044100358|IPG/7710|751661|65-800832-2-00
2375|A10000094260E4, 80847384|310009173098074|0080440EFFB6|IPG/7710|688556|65-800832-2-00
2377|8047BB49, A1000015771D48|310009134891720|008044115D44|IPG/8100E|879669| 65-800901
2380|A100000941F0BE, 8097EA80|310009174962630|0080440EFB10|IPG/7700|675625| 65-800872
2384|A100000943CFB6, 8004C3EE|310009172566787|0080440F81AF|IPG/7710|712230|65-800832-2-00
2385|80D70716, A10000157E341D|310009172747781|0080440FFAEC|IPG/8100E|749047| 65-800901
2387|803F3BA6, A100001578AB82|310004049791136|00804410D90E|IPG/8110E|858022| 65-800908
2388|80671335, A10000157DCCD5|310004049940994|008044106361|IPG/8110E|770282| 65-800902
2389|808FDDA8, A10000157ED84F|310006462456439|0080441002EF|IPG/8100E|755217| 65-800901
2390|A100000941AB17, 80DCB1DB|310009172339826|0080440EB196|IPG/7710|668621|65-800832-2-00
2392|80456F09, A10000157EC0DD|000009137042917|0080441062E6|IPG/8110E|770190| 65-800902
2398|A1000009420B87, 80AF4853|310009174977768|0080440E8BAE|IPG/7710|681722|65-800832-2-00
2399|8014A83C, A1000036981CA3|310004049657392|0080441188CF|IPG/8100E|890918| 65-800907
2401|A100000942DDF8, 8028EDFE|310009174967902|0080440F35F8|IPG/7710|699551|65-800832-2-00
2403|A100000941E5F8, 80030413|310009172558924|0080440EF1A3|IPG/7710|678144|65-800832-2-00
2404|A1000009442328, 809372DB|310009175416224|0080440FD20F|IPG/7710|742941|65-800832-2-00
2407|804F161A, A1000036985230|310004049650131|008044117B88|IPG/8100E|890447| 65-800907
2408|A100000942C62F, 804DE380|310006462345653|0080440F359A|IPG/7710|699411|65-800832-2-00
2411|80D423C0, A10000157ED850|310006462455795|008044100276|IPG/8100E|755148| 65-800901
2412|80A1E334, A1000012C24ED8|310009413380392|00804410C51B|IPG/8100E|797601| 65-800907
2413|A100000942619D, 80C6D083|310006462952560|0080440F00D3|IPG/7710|688626|65-800832-2-00
2414|80A06478, A1000012C2929D|310004049825707|00804411A65D|IPG/8110E|883905| 65-800908
2415|A100000941A9FC, 802562CB|310006463205900|0080440EB245|IPG/7710|668873|65-800832-2-00
2416|A100000942C5D5, 80475C0A|310009173063475|0080440F3506|IPG/7710|699475|65-800832-2-00
2417|80FBA488, A10000157ECC24|000009137091370|008044102881|IPG/8110E|765540| 65-800902
2418|80364839, A1000036981EC0|000004049759488|0080441180DC|IPG/8110E|891222| 65-800908
2421|808123D7, A10000157E3C3C|000009172759433|008044101295|IPG/8100E|760088| 65-800901
2422|803ACBB6, A10000157E3645|310009172439341|0080440FEF31|IPG/8100E|743237| 65-800901
2423|A1000009420C51, 80BE665B|310009172559224|0080440E96CD|IPG/7710|681220|65-800832-2-00
2424|A100000942617C, 80F3FB42|310006463198942|0080440E744B|IPG/7710|688468|65-800832-2-00
2426|A100000941038B, 80D99E19|310009172048493|0080440EC935|IPG/7710|669037|65-800832-2-00
2428|801CBB99, A1000012C281F7|000004049595056|00804411A4FC|IPG/8110E|883595| 65-800908
2429|A100000941F163, 80CB9707|310007812284045|0080440EF602|IPG/7700|675362| 65-800872
2430|806274E5, A10000157ECB2E|310007153283875|0080440FE37D|IPG/8100E|767019| 65-800901
2433|A1000009426301, 80949EC5|310006462452875|0080440F1A3E|IPG/7710|688735|65-800832-2-00
2434|80A1E115, A100003698529E|310004049627892|008044117C5B|IPG/8100E|890565| 65-800907
2435|80B4DFED, A10000157E3E1B|310009172235412|008044101499|IPG/8100E|760447| 65-800901
2436|A100000942DDF7, 80F6B9EC|310006464257094|0080440F351D|IPG/7710|699491|65-800832-2-00
2440|A100000943D09F, 8080E8CB|310009172747278|0080440FF2E1|IPG/7710|711778|65-800832-2-00
2442|805D9FE4, A1000012C24EB9|310009413380418|00804410C763|IPG/8100E|797424| 65-800907
2443|8017141D, A10000157E3CF4|310009174968128|0080441012B1|IPG/8100E|760059| 65-800901
2444|800958E3, A1000012C28597|310004049696288|00804411B447|IPG/8110E|896116| 65-800908
2445|802A6C08, A100001578C926|310009134874341|00804411A71E|IPG/8110E|887250| 65-800902
2447|80A5F977, A100001578B697|310007272326647|00804410FA2D|IPG/8110E|857758| 65-800908
2450|A10000094222BA, 80E1D63F|310009172751080|0080440F0CC3|IPG/7710|688873|65-800832-2-00
2452|80ECFEE3, A1000036981EF0|310004049837395|0080441171EC|IPG/8110E|891276| 65-800908
2454|806842AB, A100001574C4CE|000004049791090|008044113490|IPG/8100E|862041| 65-800907
2456|A100000942631C, 80016522|310009172901964|0080440EFF2F|IPG/7710|688296|65-800832-2-00
2457|80A595CE, A1000015771992|310009134875668|008044111013|IPG/8110E|866327| 65-800902
2460|80AB6EF9, A10000157EC8F9|310008322070099|008044102B16|IPG/8110E|767819| 65-800902
2461|805BD46A, A100001574CC2A|310004045202146|008044112EEA|IPG/8100E|862111| 65-800907
2466|80786057, A10000157EDD57|310009178068466|0080440FEF47|IPG/8100E|738065| 65-800901
2467|A100000941F02A, 80858482|310009176879339|0080440EEE05|IPG/7700|676863| 65-800872
2468|A100000943C7F9, 809D723F|310009172839388|0080440FBA8E|IPG/7700|730883| 65-800872
2469|80951423, A10000157E3C21|000009174964642|0080441012E1|IPG/8100E|760133| 65-800901
2470|80492D90, A10000157EA5EE|310004045560678|00804410476B|IPG/8100E|761572| 65-800907
2471|A100000941F10A, 803B8792|310007812284255|0080440EF5E5|IPG/7700|675435| 65-800872
2472|80BB0113, A10000157EC196|310009137045411|00804410632E|IPG/8110E|770333| 65-800902
2474|80B96098, A10000157EBAC4|310004232020516|00804410A8D0|IPG/8110E|788565| 65-800902
2477|80757462, A1000012C214CB|310008038635628|008044106D8F|IPG/8110E|773843| 65-800908
2480|8058A219, A1000012C2864E|310008033353362|00804411B289|IPG/8110E|896093| 65-800908
2486|80C8613D, A10000157EC129|310009137091324|0080441061FA|IPG/8110E|770145| 65-800902
2488|A100000942086C, 804C9A8B|310009172559100|0080440E72C1|IPG/7710|681790|65-800832-2-00
2491|A100000943CF57, 80E2E325|310009172446867|0080440FBA7E|IPG/7700|730878| 65-800872
2493|8064257C, A100001578C7EA|310009134891711|008044115DC3|IPG/8100E|879591| 65-800901
2494|A100000942DF06, 80B08968|310009172745161|0080440FEFB7|IPG/7710|705970|65-800832-2-00
2495|8036219F, A1000036981D61|310004049618861|008044118840|IPG/8100E|890754| 65-800907
2497|A100000941E4C8, 80E4C50D|310009174500338|0080440EDC7C|IPG/7710|678036|65-800832-2-00
2500|A100000942089C, 80E13A4D|310009172557034|0080440EEC46|IPG/7710|681010|65-800832-2-00
2501|8012891B, A10000369C0B89|310004049749229|00804411496F|IPG/8110E|874266| 65-800908
2502|809C7069, A10000157F183B|310004048315151|008044106AFD|IPG/8110E|773803| 65-800908
2504|A1000009429759, 80D7E106|310009174057875|0080440F0BD1|IPG/7710|692519|65-800832-2-00
2505|8034C572, A10000157E3684|310009172143284|0080440FED9F|IPG/8100E|743192| 65-800901
2507|A1000009426251, 80839B0C|310006463199666|0080440F0025|IPG/7710|688224|65-800832-2-00
2515|8019EB51, A1000012C292B4|310004049825644|00804411A66D|IPG/8110E|883933| 65-800908
2518|A1000009410B5F, 807F477D|310009172294322|0080440E4102|IPG/7710|654821|65-800832-2-00
2521|80D21C79, A10000369C0234|000008062738657|008044111388|IPG/8110E|867662| 65-800908
2522|A100000941AA1E, 800C8631|310009172336107|0080440EB14F|IPG/7710|668687|65-800832-2-00
2523|8094C8AB, A1000012C285A9|310006626046551|00804411B288|IPG/8110E|896100| 65-800908
2524|A1000009420B12, 80820779|310009172559202|0080440E7272|IPG/7710|681746|65-800832-2-00
2527|A1000009426425, 8056C018|310009175233339|0080440F16A4|IPG/7710|688811|65-800832-2-00
2535|80074F0E, A10000157ECB06|310009137054339|00804410291A|IPG/8100E|764041| 65-800901
2536|A100000941E40C, 805196B5|310009174070751|0080440ED998|IPG/7710|673303|65-800832-2-00
2538|80EA33F1, A10000157EC8A5|310009137045067|008044102B54|IPG/8110E|767942| 65-800902
2539|80D9277A, A10000157A1A07|310008038637297|00804411165E|IPG/8100E|868517| 65-800907
2543|80BB282F, A1000012C26545|310004047881097|00804410DC60|IPG/8100E|855364| 65-800907
2550|A100000941E66B, 804B34BD|310009174499799|0080440EF185|IPG/7710|677950|65-800832-2-00
2551|8077B0D8, A100001578B7E9|310005052759504|00804410F9EC|IPG/8110E|857745| 65-800908
2552|A1000009426134, 801D07A7|310009175489799|0080440EFF07|IPG/7710|688226|65-800832-2-00
2555|A100000942632C, 806D54BA|310009176734188|0080440EFF49|IPG/7710|688450|65-800832-2-00
2558|80D60601, A1000036983FB8|000004049827655|0080441169D7|IPG/8100E|887678| 65-800907
2559|80C6DCBB, A10000369C0269|310008062738624|00804411138E|IPG/8110E|867652| 65-800908
2562|80D51C16, A1000012C28375|310008033353375|00804411B247|IPG/8110E|896133| 65-800908
2563|80D9DE0B, A1000036929D17|310004049681266|0080441007EA|IPG/8100E|755707| 65-800907
2567|80529ACB, A10000157EC097|310008322071399|008044106385|IPG/8110E|770252| 65-800902
2569|A100000942DF15, 80FB5F02|310009175018555|0080440F35F2|IPG/7710|699556|65-800832-2-00
2575|803F6429, A10000369C0CC7|310004049752454|008044114926|IPG/8110E|874667| 65-800908
2577|8069BDC1, A10000157E35FE|000009172350791|0080440FF90F|IPG/8100E|751036| 65-800901
2579|80B09E0E, A10000157DC91A|310005052751510|008044101FB1|IPG/8100E|761000| 65-800907
2583|809A0AA8, A10000157EBCE3|310007153289800|0080440FF045|IPG/8100E|738157| 65-800901
2584|80B9E9E5, A10000439D56FD|310004046175914|008044110C21|IPG/8110E|859127| 65-800908
2585|80A22021, A10000157ED045|310009132901348|0080441031FD|IPG/8110E|775397| 65-800902
2590|802115BE, A10000157ED6D0|310009172904253|0080440FEF78|IPG/8100E|732140| 65-800901
2591|809348B7, A1000015771A80|310009134874725|00804410773C|IPG/8110E|780000| 65-800902
2593|80575E44, A1000036981E7D|310004049675014|00804411886A|IPG/8100E|890771| 65-800907
2594|8046178A, A100001578C7E3|310009139336930|008044115AEF|IPG/8110E|878489| 65-800902
2595|A1000009429BE6, 8052228A|310009172223751|0080440F203D|IPG/7700|694956| 65-800872
2597|80FF9C5D, A1000036985367|310004049098693|0080441171E2|IPG/8110E|891298| 65-800908
2600|8027098A, A10000157EDF60|310009172548738|0080440FEF6F|IPG/8100E|732217| 65-800901
2602|A1000009442342, 80E508BA|310003157154246|0080440FD1D8|IPG/7710|742884|65-800832-2-00
2607|805005D3, A10000369851CF|310004049628504|008044117D66|IPG/8100E|890403| 65-800907
2609|8051C23B, A10000157ED879|000006463450893|0080441002F0|IPG/8100E|755218| 65-800901
2610|80F6F96B, A10000157EA6C5|310008035914653|00804410476E|IPG/8100E|761535| 65-800907
2611|80DFB0E8, A10000157DB43A|310007314203168|008044100ED4|IPG/8100E|756589| 65-800907
2612|80F44DCB, A100001578C852|310009134891773|008044115D69|IPG/8100E|879624| 65-800901
2614|807543B2, A100001578C910|000009134891693|008044115DA9|IPG/8100E|879566| 65-800901
2621|A1000009420A98, 80127AD8|310009174978322|0080440E9684|IPG/7710|680915|65-800832-2-00
2622|807A7E58, A10000157EDDC4|310009174968015|0080440FF38E|IPG/8110E|738284| 65-800902
2623|A100000942E026, 80379ED3|310009172234367|0080440F3624|IPG/7710|699521|65-800832-2-00
2626|8070A52A, A10000157719E4|310009134891865|008044115741|IPG/8100E|879790| 65-800901
2627|A100000942DCC5, 80BFF99C|310009173000467|0080440FEB26|IPG/7710|706119|65-800832-2-00
2628|A100000941EEC4, 80168A17|310009174977707|0080440E8D3F|IPG/7710|681420|65-800832-2-00
2629|800BB6E2, A1000015771AEF|310009134891887|00804411576A|IPG/8100E|879783| 65-800901
2630|80E5888E, A10000157E371D|310009178043468|0080440FEDCD|IPG/8100E|743121| 65-800901
2633|8060E111, A1000012C24FB4|310009413380387|00804410A2D9|IPG/8100E|797299| 65-800907
2635|801B5063, A1000015771E45|310009134891810|00804411575E|IPG/8100E|879729| 65-800901
2636|A100000943C2EE, 80DA3CF6|310002762027334|0080440FC56C|IPG/7700|730946| 65-800872
2638|80B3E96B, A10000369C026C|310008062738547|00804411141F|IPG/8110E|867794| 65-800908
2639|80733DB6, A10000157E3C3F|310004232025158|00804410154D|IPG/8100E|760264| 65-800901
2640|80468251, A1000015771A3B|310009134891899|0080441157B7|IPG/8100E|879779| 65-800901
2642|80D1127B, A10000157FB0D7|310009172449029|0080440FF3F8|IPG/8110E|739421| 65-800902
2643|80D8221A, A1000012C291A1|310006626045403|00804411B2AB|IPG/8110E|896009| 65-800908
2644|809FA5A9, A10000369C00D4|310008062738298|00804411147A|IPG/8110E|867701| 65-800908
2646|804D7E40, A1000012C24C14|310004049652148|00804410B750|IPG/8100E|791345| 65-800907
2648|80FEA909, A10000157F26E4|000009172439133|0080440FEEE8|IPG/8100E|732767| 65-800901
2650|8070E8A3, A10000157E3A62|310003157656494|00804410128C|IPG/8100E|760166| 65-800901
2651|A100000942647D, 805FECDE|310009175494437|0080440F1562|IPG/7700|690823| 65-800872
2653|80125EA7, A1000012C21F69|310004043086135|008044105832|IPG/8100E|767576| 65-800907
2654|A1000009429943, 8086C610|310006464983139|0080440F0BCC|IPG/7710|692588|65-800832-2-00
2655|A100000941EEFC, 80459F51|310009174979674|0080440F03ED|IPG/7710|681413|65-800832-2-00
2657|A100000942251C, 8061FF86|310009172220497|0080440E9FC3|IPG/7700|688074| 65-800872
2659|A1000009414D25, 807A89E9|310009172435086|0080440FEB37|IPG/7710|706006|65-800832-2-00
2660|A1000009426241, 801D2CF4|310009177717764|0080440F0187|IPG/7710|688539|65-800832-2-00
2661|80F8F640, A10000157ECF4E|310009137100415|008044115D5E|IPG/8100E|879653| 65-800901
2665|805CBC75, A10000369BF091|310004049751642|00804411495C|IPG/8110E|874659| 65-800908
2666|80974508, A1000036981E3B|310004049915846|008044117EAA|IPG/8110E|891170| 65-800908
2668|A100000941E40F, 809C980E|310009177711406|0080440ED970|IPG/7710|673220|65-800832-2-00
2670|A1000009442299, 802C3893|310009172143836|0080440FD1F0|IPG/7710|742910|65-800832-2-00
2671|A10000094298C0, 8088F783|310009177495965|0080440F0DCC|IPG/7710|692652|65-800832-2-00
2673|80B4C5A3, A10000157E5E1E|000009137048668|00804410729B|IPG/8100E|777140| 65-800901
2680|A1000009420B27, 80F3EE3C|310009172559274|0080440E728D|IPG/7710|681737|65-800832-2-00
2682|A100000942DE83, 800817D5|310009174989240|0080440F3616|IPG/7710|699549|65-800832-2-00
2684|80E037D8, A1000015771A2B|310009134875694|008044112B30|IPG/8110E|866375| 65-800902
2686|A100000943CF69, 80BCFC30|310009172772011|0080440FBA83|IPG/7700|730871| 65-800872
2687|80C76548, A10000157E376D|310009174995283|0080440FF412|IPG/8110E|743298| 65-800902
2689|806C67F4, A10000157DBEC8|310004045205388|0080440FFB27|IPG/8100E|738053| 65-800907
2690|A1000009420AF4, 8091D2A5|310009174978109|0080440E96B0|IPG/7710|681291|65-800832-2-00
2691|801A4121, A1000012C22618|310004049596035|00804410652F|IPG/8110E|770756| 65-800908
2694|A100000941E43A, 80B701E3|310009134030314|0080440EF60E|IPG/7710|673197|65-800832-2-00
2695|A1000009420BFC, 80B8B3FF|310009174978103|0080440E8C2C|IPG/7710|681579|65-800832-2-00
2696|80B51D46, A10000157E3C06|310004232025148|008044101F51|IPG/8100E|760379| 65-800901
2697|80A19230, A100001578C961|310004232024975|0080441028BC|IPG/8110E|765589| 65-800902
2699|805934FA, A10000157DC890|310004049431989|00804410121B|IPG/8100E|761087| 65-800907
2701|A1000009420875, 80050A26|310009172558975|0080440E9D45|IPG/7710|681275|65-800832-2-00
2702|80EE7766, A1000012C24F73|310009413380316|00804410C657|IPG/8100E|797514| 65-800907
2705|A10000094422AA, 802E9E1E|310009172143811|0080440FD1DF|IPG/7710|742891|65-800832-2-00
2707|809B4E4B, A1000012C294C7|310004049958746|00804410F9A8|IPG/8110E|857847| 65-800908
2708|808D112F, A1000012C24EA8|310009413380384|00804410C588|IPG/8100E|797628| 65-800907
2711|80A612B9, A10000157E5D85|310009132971813|008044107179|IPG/8100E|776842| 65-800901
2712|80500939, A1000012C26BC5|000004048955893|008044112CEA|IPG/8100E|862421| 65-800907
2713|8054C453, A1000012C27723|310009413380241|008044115553|IPG/8100E|875779| 65-800907
2716|806A6FB4, A10000438723E0|310003864270334|0080440FC15A|IPG/8100E|732990| 65-800907
2717|A10000094103CF, 80EAF049|310009177210218|0080440EB0F4|IPG/7710|668528|65-800832-2-00
2718|A1000009426439, 801CDA04|310009172544234|0080440F194A|IPG/7700|690868| 65-800872
2722|8019B9F5, A1000015771A53|310009134875618|0080441119D0|IPG/8110E|866400| 65-800902
2723|A1000009410257, 80DB6CB1|310006463208074|0080440EB42C|IPG/7710|669078|65-800832-2-00
2724|803E5FFB, A100001578C8AD|310009137108686|008044106187|IPG/8100E|769441| 65-800901
2725|A100000942DFBA, 80EC889C|310009172544189|0080440F3878|IPG/7710|699820|65-800832-2-00
2727|808C275D, A10000157E36D9|310009172439400|0080440FEE67|IPG/8100E|743143| 65-800901
2731|A100000941E4A6, 80F05243|310009137049219|0080440EDC8B|IPG/7710|678003|65-800832-2-00
2732|A100000941CD39, 8071ECE0|310009177217500|0080440EB3AF|IPG/7710|669694|65-800832-2-00
2733|80C7FE15, A1000043894BC1|310009137213984|0080440F60F9|IPG/8110E|721632| 65-800902
2734|8081FCF6, A1000012C22620|310008033351760|00804410652E|IPG/8110E|770757| 65-800908
2735|A100000941E477, 803B1D50|310009174962700|0080440EE13B|IPG/7700|675779| 65-800872
2742|80CCB295, A100001578B01B|310004047886089|008044110C5A|IPG/8110E|859032| 65-800908
2743|A10000094262C3, 80D30148|310009172227741|0080440F1AD3|IPG/7700|690919| 65-800872
2744|805AF7B0, A10000369B2CFE|310009137127519|008044103118|IPG/8110E|775411| 65-800902
2745|803B9FCE, A1000012C2661D|310006626047909|00804410FA6F|IPG/8100E|855521| 65-800907
2746|A100000941E4D7, 80815537|310009175324678|0080440EDCA1|IPG/7710|678068|65-800832-2-00
2747|A1000009426312, 80EC5E49|310006462341020|0080440E7442|IPG/7710|688285|65-800832-2-00
2748|804E435E, A10000157EC111|310008322070130|00804410635F|IPG/8110E|770276| 65-800902
2749|802BCE3F, A100004387CDAE|000008038637032|008044111608|IPG/8100E|868468| 65-800907
2750|A100000941E49E, 80E4AB74|310009176870293|0080440EE0F4|IPG/7700|675715| 65-800872
2751|8091313B, A10000157EBACE|310009132990220|00804410A933|IPG/8110E|788591| 65-800902
2752|8069BE71, A10000369E694F|000008038637036|00804411159F|IPG/8100E|868173| 65-800907
2756|A100000941A9D7, 805357FA|310006463203511|0080440ECD3B|IPG/7710|668832|65-800832-2-00
2759|A100000942665C, 80C0C2C0|310009172227740|0080440F1C0B|IPG/7700|691623| 65-800872
2762|80C0473F, A10000157E3CBD|000009172900537|008044101328|IPG/8100E|760116| 65-800901
2763|80F4CD62, A100001578C814|310009134891798|008044115E6E|IPG/8100E|879818| 65-800901
2764|805A516E, A10000157ECA15|310008624225192|008044102AE5|IPG/8110E|767771| 65-800902
2765|80840D63, A100003696C4DA|000005052665989|008044116FB1|IPG/8110E|884481| 65-800908
2766|A1000009429B35, 800E30AC|310009173063643|0080440F1FE1|IPG/7700|694946| 65-800872
2768|A100000941E69A, 800C24F0|310009177710197|0080440ED968|IPG/7710|673271|65-800832-2-00
2769|A10000094261F7, 808EDEAB|310009175493932|0080440EFFC4|IPG/7710|688569|65-800832-2-00
2770|806377BF, A10000157F26CB|310009172712065|0080440FEFEE|IPG/8100E|732806| 65-800901
2772|80D01A5B, A10000157EE2D2|000006465540813|0080440FED32|IPG/8100E|732660| 65-800901
2774|A1000009426311, 80EB7D5A|310009176735060|0080440E7450|IPG/7710|688328|65-800832-2-00
2775|A100000941A99E, 806FE899|310009172352676|0080440EB24B|IPG/7710|668884|65-800832-2-00
2776|806E32C3, A10000157F26B6|310006465567267|0080440FED95|IPG/8100E|732734| 65-800901
2777|805C2DFA, A10000157EBB6D|310009137089063|008044108C29|IPG/8110E|779893| 65-800902
2778|80AE7038, A1000012C244A3|310004049708679|00804410B027|IPG/8110E|790055| 65-800908
2787|80DE33D3, A10000157ECB2F|310007153281321|0080440FE383|IPG/8100E|767025| 65-800901
2788|A10000094103D8, 80D1E0D4|310009172336106|0080440EC906|IPG/7710|668954|65-800832-2-00
2790|80830E56, A10000157A1966|310008038636871|008044111624|IPG/8100E|868531| 65-800907
2794|800182DD, A10000157D1CC2|310009137089106|008044107718|IPG/8110E|779974| 65-800902
2795|A100000943EF9E, 804271C4|310009172740548|0080440FD528|IPG/7710|743018|65-800832-2-00
2796|80D7DE4E, A100001578C7BB|310009134874636|00804411A27D|IPG/8110E|887213| 65-800902
2798|A1000009420ACB, 80A0C126|310009172557065|0080440EEC63|IPG/7710|680920|65-800832-2-00
2800|80A4EDC1, A10000157EC115|310009137042890|0080441061F4|IPG/8110E|770155| 65-800902
2802|808BAF40, A10000157A197E|310008038637082|0080441122EA|IPG/8100E|868363| 65-800907
2804|805D3DB6, A10000157EC9EA|310009137045471|008044102AB9|IPG/8110E|767723| 65-800902
2807|A10000094422EB, 808B83F0|310009172567959|0080440FD1D4|IPG/7710|742880|65-800832-2-00
2809|A1000009420C52, 8063C8DB|310009172557177|0080440E96CF|IPG/7710|681246|65-800832-2-00
2811|A100000941AA45, 80AE42D7|310009172354588|0080440EB266|IPG/7710|668850|65-800832-2-00
2812|80D126FE, A1000012C2131B|310008038635599|008044106D4E|IPG/8110E|773899| 65-800908
2815|808A84B0, A1000012C2479B|310004049695226|00804410AF9F|IPG/8110E|787540| 65-800908
2816|A100000941AAE4, 807777B8|310002152570580|0080440EB162|IPG/7710|\N|\N
2821|80368FB8, A10000157E3153|310006462344911|008044104C7C|IPG/8100E|753007| 65-800901
2823|A10000094422CF, 80243EBB|310009172436564|0080440FD549|IPG/7710|742977|65-800832-2-00
2824|80CA39FE, A10000157E3E25|310004232025151|008044101393|IPG/8100E|760487| 65-800901
2825|807BF999, A10000157E34DB|000009172729614|0080440FFB13|IPG/8100E|749138| 65-800901
2826|80230D6E, A10000157D1933|310009134260978|008044110D7C|IPG/8100E|756365| 65-800901
2827|8011D939, A10000369B29DB|000007692004674|00804411A70F|IPG/8110E|887251| 65-800902
2829|A100000941F0C0, 809C02E4|310007812286568|0080440EE0B6|IPG/7700|675523| 65-800872
2832|A100000942614D, 8061B5F3|310009175496947|0080440EFFD2|IPG/7710|688404|65-800832-2-00
2834|A1000009426423, 808546C5|310009172291506|0080440F1A26|IPG/7700|690933| 65-800872
2842|A1000009420BBD, 808439DB|310009172771897|0080440E7273|IPG/7710|681809|65-800832-2-00
2843|80A2948E, A10000157E3173|310009172771001|008044104C62|IPG/8100E|752987| 65-800901
2844|A1000009426627, 809371CF|310009172275979|0080440F1C47|IPG/7700|691675| 65-800872
2847|80AEBC15, A10000157E5E1D|000009132971824|0080441071DD|IPG/8100E|777100| 65-800901
2848|803B4C72, A10000157F2527|310007812291008|0080440FECC4|IPG/8100E|732874| 65-800901
2850|80E06745, A100001578C8FC|310009134891793|00804411550E|IPG/8100E|879684| 65-800901
2851|80F28EB3, A10000369A223A|000009413381916|008044112784|IPG/8110E|860525| 65-800908
2853|8087A161, A1000012C2766A|310009413381723|008044115913|IPG/8100E|875835| 65-800907
2856|806BDB36, A10000157ED8D8|310009172780876|008044100612|IPG/8100E|755305| 65-800901
2858|8057B2DF, A1000036981EC5|000004049613145|00804411884C|IPG/8100E|890781| 65-800907
2859|A100000943EF78, 808B6A39|310006462324736|0080440FBA81|IPG/7700|730874| 65-800872
2860|80E7BF8B, A10000157E5C4C|310009137093671|00804410A033|IPG/8110E|789413| 65-800902
2861|804EB5E5, A1000012C22611|310008033351772|008044106550|IPG/8110E|770763| 65-800908
2865|A100000943EA62, 80B61133|310009172771950|0080440FBA82|IPG/7700|730872| 65-800872
2867|A100000941AA06, 8071EF5C|310009172350987|0080440ECCFD|IPG/7710|668812|65-800832-2-00
2870|80D8B4BA, A1000012C21AE9|310008035913879|008044106EA5|IPG/8110E|773834| 65-800908
2871|A100000945062B, 80163858|310009173078336|0080441005CF|IPG/7700|750070| 65-800872
2872|802E2A23, A10000157719FB|310009132900077|008044115723|IPG/8100E|879794| 65-800901
2877|80C885E4, A10000157DCDA0|310008038637363|0080441115BF|IPG/8100E|868394| 65-800907
2879|80695B75, A10000369C01FC|000008062738256|0080441113F6|IPG/8110E|867868| 65-800908
2880|80EB2412, A100001578AFF9|310004049612582|008044110C52|IPG/8110E|859136| 65-800908
2882|80C3EFC0, A10000157EC8BC|310009137047349|008044102B5C|IPG/8110E|767957| 65-800902
2883|802F0246, A10000157ECFE0|310009137127492|008044103104|IPG/8110E|775363| 65-800902
2884|A1000009422380, 8077C3B4|310006463206372|0080440EA24A|IPG/7700|687656| 65-800872
2887|80300C98, A1000015771D9E|310005742556541|008044116190|IPG/8110E|885264| 65-800902
2889|8025B9D9, A10000157EC935|310009137091263|008044102E94|IPG/8110E|767874| 65-800902
2890|80AFFA0B, A10000157EC9BA|310007153281000|0080440FE3D3|IPG/8100E|767090| 65-800901
