TRANS_NUMBER,TRANS_ENTRY_SEQ_ID,TRANS_TYPE,TRANS_DATE,SALES_ORDER_NUMBER,PRODUCT_ID,TRANS_ENTRY_AMOUNT,POSTED_DATE,INVOICE_ID,ROLE_TYPE_ID,ORG_PARTY_ID,PARTY_ID,IS_DEBIT_CREDIT,GL_ACCOUNT,IS_POSTED,GL_FISCAL_TYPE_ID,TRANS_DESCRIPTION,TRANS_TYPE_DESCRIPTION,INVENTORY_ITEM_ID,PRODUCT_NAME,CURRENCY_UOM_ID,GL_ACCOUNT_TYPE_ID,ACCOUNT_CODE,ACCOUNT_NAME,RECONCILE_STATUS_ID,GL_ACCOUNT_CLASS_ID,GROUP_NAME,DOCUMENT_TYPE,BATCH_ID,RATE_TYPE_ID,EXCHANGE_RATE,U_OF_M,SITE_ID,QUANTITY,UNIT_PRICE
38561,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44624,M-5-P-0-3-0,94.50,09/30/18,33151,BILL_TO_CUSTOMER,Company,2327,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled VER",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,9,10.50
38562,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44625,M-5-P-0-2-0,7.50,09/30/18,33152,BILL_TO_CUSTOMER,Company,2328,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,1,7.50
38562,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44625,M-5-P-0-3-0,10.50,09/30/18,33152,BILL_TO_CUSTOMER,Company,2328,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled VER",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,1,10.50
38562,3,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44625,M-5-P-0-1-0,60.00,09/30/18,33152,BILL_TO_CUSTOMER,Company,2328,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,8,7.50
38563,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44626,M-5-P-0-2-0,7.50,09/30/18,33153,BILL_TO_CUSTOMER,Company,2330,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,1,7.50
38564,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44627,M-5-P-0-3-0,10.50,09/30/18,33154,BILL_TO_CUSTOMER,Company,2285,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled VER",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,1,10.50
38565,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44628,M-5-P-0-2-0,15.00,09/30/18,33155,BILL_TO_CUSTOMER,Company,2332,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,2,7.50
38565,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44628,M-5-P-0-1-0,7.50,09/30/18,33155,BILL_TO_CUSTOMER,Company,2332,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,1,7.50
38566,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44629,M-5-P-0-2-0,22.50,09/30/18,33156,BILL_TO_CUSTOMER,Company,2342,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,3,7.50
38566,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44629,M-5-P-0-1-0,15.00,09/30/18,33156,BILL_TO_CUSTOMER,Company,2342,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,2,7.50
38567,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44631,M-5-P-0-3-0,42.00,09/30/18,33157,BILL_TO_CUSTOMER,Company,62,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled VER",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,4,10.50
38568,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44632,M-5-P-0-1-0,6.50,09/30/18,33158,BILL_TO_CUSTOMER,Company,31,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,1,6.50
38569,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44633,M-5-P-0-3-0,31.50,09/30/18,33159,BILL_TO_CUSTOMER,Company,2347,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled VER",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,5,6.30
38570,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44635,M-5-P-0-2-0,7.50,09/30/18,33160,BILL_TO_CUSTOMER,Company,2350,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,1,7.50
38571,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44636,M-5-P-0-2-0,7.50,09/30/18,33161,BILL_TO_CUSTOMER,Company,2353,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,1,7.50
38572,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44637,M-5-P-0-1-0,21.00,09/30/18,33162,BILL_TO_CUSTOMER,Company,801,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,2,10.50
38573,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44952,M-5-P-0-1-0,4757.50,09/30/18,33163,BILL_TO_CUSTOMER,Company,261,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,865,5.50
38573,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44952,M-5-P-0-2-0,676.50,09/30/18,33163,BILL_TO_CUSTOMER,Company,261,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,123,5.50
38573,3,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44952,M-3-P-0-2-0,5.50,09/30/18,33163,BILL_TO_CUSTOMER,Company,261,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 3 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,1,5.50
38573,4,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44952,M-5-P-0-3-0,16.50,09/30/18,33163,BILL_TO_CUSTOMER,Company,261,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled VER",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,3,5.50
38574,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44953,M-5-P-0-1-0,598.00,09/30/18,33164,BILL_TO_CUSTOMER,Company,35,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,92,6.50
38574,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44953,M-5-P-0-2-0,120.00,09/30/18,33164,BILL_TO_CUSTOMER,Company,35,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,16,7.50
38574,3,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44953,M-5-P-0-3-0,7.50,09/30/18,33164,BILL_TO_CUSTOMER,Company,35,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled VER",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,1,7.50
38575,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44954,M-5-P-0-1-0,260.00,09/30/18,33165,BILL_TO_CUSTOMER,Company,66,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,40,6.50
38576,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44955,M-5-P-0-1-0,514.50,09/30/18,33166,BILL_TO_CUSTOMER,Company,842,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,49,10.50
38576,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44955,M-5-P-0-2-0,378.00,09/30/18,33166,BILL_TO_CUSTOMER,Company,842,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,36,10.50
38576,3,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44955,M-5-P-0-3-0,210.00,09/30/18,33166,BILL_TO_CUSTOMER,Company,842,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled VER",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,20,10.50
38577,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44956,M-5-P-0-1-0,39.00,09/30/18,33167,BILL_TO_CUSTOMER,Company,31,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,6,6.50
38577,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44956,M-5-P-0-2-0,6.50,09/30/18,33167,BILL_TO_CUSTOMER,Company,31,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,1,6.50
38577,3,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44956,M-5-P-0-3-0,34.00,09/30/18,33167,BILL_TO_CUSTOMER,Company,31,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled VER",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,4,8.50
38578,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44957,M-5-P-0-1-0,345.00,09/30/18,33168,BILL_TO_CUSTOMER,Company,400,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,46,7.50
38578,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44957,M-5-P-0-2-0,472.50,09/30/18,33168,BILL_TO_CUSTOMER,Company,400,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,63,7.50
38578,3,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44957,M-5-P-0-3-0,273.00,09/30/18,33168,BILL_TO_CUSTOMER,Company,400,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled VER",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,26,10.50
38579,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44958,M-5-P-0-1-0,126.00,09/30/18,33169,BILL_TO_CUSTOMER,Company,260,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,12,10.50
38579,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44958,M-5-P-0-2-0,63.00,09/30/18,33169,BILL_TO_CUSTOMER,Company,260,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,6,10.50
38580,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44959,M-5-P-0-1-0,180.00,09/30/18,33170,BILL_TO_CUSTOMER,Company,850,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,24,7.50
38580,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44959,M-5-P-0-2-0,179.04,09/30/18,33170,BILL_TO_CUSTOMER,Company,850,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,24,7.46
38581,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44960,M-5-P-0-1-0,1132.50,09/30/18,33171,BILL_TO_CUSTOMER,Company,36,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,151,7.50
38581,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44960,M-5-P-0-2-0,773.76,09/30/18,33171,BILL_TO_CUSTOMER,Company,36,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,104,7.44
38581,3,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44960,M-5-P-0-3-0,1062.51,09/30/18,33171,BILL_TO_CUSTOMER,Company,36,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled VER",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,107,9.93
38582,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44961,M-5-P-0-1-0,156.00,09/30/18,33172,BILL_TO_CUSTOMER,Company,31,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,24,6.50
38582,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44961,M-5-P-0-2-0,58.50,09/30/18,33172,BILL_TO_CUSTOMER,Company,31,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,9,6.50
38583,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44962,M-5-P-0-1-0,406.40,09/30/18,33173,BILL_TO_CUSTOMER,Company,161,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,64,6.35
38583,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44962,M-5-P-0-2-0,403.00,09/30/18,33173,BILL_TO_CUSTOMER,Company,161,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,62,6.50
38584,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44963,M-5-P-0-1-0,1387.50,09/30/18,33174,BILL_TO_CUSTOMER,Company,540,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,185,7.50
38584,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44963,M-5-P-0-2-0,660.00,09/30/18,33174,BILL_TO_CUSTOMER,Company,540,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,88,7.50
38585,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44964,M-5-P-0-1-0,52.50,09/30/18,33175,BILL_TO_CUSTOMER,Company,702,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,7,7.50
38585,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44964,M-5-P-0-2-0,52.50,09/30/18,33175,BILL_TO_CUSTOMER,Company,702,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,7,7.50
38586,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44965,M-5-P-0-1-0,409.50,09/30/18,33176,BILL_TO_CUSTOMER,Company,53,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,63,6.50
38586,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44965,M-5-P-0-2-0,279.50,09/30/18,33176,BILL_TO_CUSTOMER,Company,53,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,43,6.50
38586,3,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44965,M-5-P-0-3-0,10.50,09/30/18,33176,BILL_TO_CUSTOMER,Company,53,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled VER",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,1,10.50
38587,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44966,M-5-P-0-1-0,60.00,09/30/18,33177,BILL_TO_CUSTOMER,Company,295,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,8,7.50
38587,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44966,M-5-P-0-2-0,255.00,09/30/18,33177,BILL_TO_CUSTOMER,Company,295,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,34,7.50
38587,3,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44966,M-5-P-0-3-0,21.00,09/30/18,33177,BILL_TO_CUSTOMER,Company,295,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled VER",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,2,10.50
38588,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44967,M-5-P-0-1-0,65.00,09/30/18,33178,BILL_TO_CUSTOMER,Company,31,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,10,6.50
38588,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44967,M-5-P-0-2-0,26.00,09/30/18,33178,BILL_TO_CUSTOMER,Company,31,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,4,6.50
38589,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44968,M-5-P-0-1-0,52.50,09/30/18,33179,BILL_TO_CUSTOMER,Company,731,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,5,10.50
38589,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44968,M-5-P-0-2-0,42.00,09/30/18,33179,BILL_TO_CUSTOMER,Company,731,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,4,10.50
38590,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44969,M-5-P-0-1-0,73.50,09/30/18,33180,BILL_TO_CUSTOMER,Company,590,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,7,10.50
38590,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44969,M-5-P-0-2-0,273.00,09/30/18,33180,BILL_TO_CUSTOMER,Company,590,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,26,10.50
38591,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44970,M-5-P-0-1-0,388.50,09/30/18,33181,BILL_TO_CUSTOMER,Company,670,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,37,10.50
38591,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44970,M-5-P-0-2-0,1480.50,09/30/18,33181,BILL_TO_CUSTOMER,Company,670,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,141,10.50
38592,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44971,M-5-P-0-1-0,479.36,09/30/18,33182,BILL_TO_CUSTOMER,Company,230,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,64,7.49
38592,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS44971,M-5-P-0-3-0,126.00,09/30/18,33182,BILL_TO_CUSTOMER,Company,230,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled VER",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,12,10.50
